,run_number,round_number,turn_number,_action_name
2843,8,8,283,makes_deeptalk
2844,8,8,284,shows_interest
2845,8,8,285,shows_interest
2846,8,8,286,jokes
2847,8,8,287,makes_smalltalk
2848,8,9,288,yawns
2849,8,9,289,gives_an_insult
2850,8,9,290,leaves_conversation
2851,8,9,291,leaves_conversation
2852,8,9,292,makes_deeptalk
2853,8,9,293,shows_interest
2854,8,9,294,supports
2855,8,9,295,starts_conversation
2856,8,9,296,leaves_room
2857,8,9,297,shows_concern
2858,8,9,298,yawns
2859,8,9,299,laughs
2860,8,9,300,makes_smalltalk
2861,8,9,301,leaves_conversation
2862,8,9,302,jokes
2863,8,9,303,yawns
2864,8,9,304,shows_interest
2865,8,9,305,stands_in_corner
2866,8,9,306,leaves_conversation
2867,8,9,307,shouts
2868,8,9,308,changes_the_topic
2869,8,9,309,leaves_room
2870,8,9,310,gives_controversial_opinion
2871,8,9,311,leaves_room
2872,8,9,312,stands_in_corner
2873,8,9,313,makes_smalltalk
2874,8,9,314,starts_conversation
2875,8,9,315,shows_concern
2876,8,9,316,makes_deeptalk
2877,8,9,317,brags
2878,8,9,318,makes_smalltalk
2879,8,9,319,makes_deeptalk
2880,9,0,0,starts_conversation
2881,9,0,1,starts_conversation
2882,9,0,2,leaves_room
2883,9,0,3,starts_conversation
2884,9,0,4,shows_concern
2885,9,0,5,leaves_room
2886,9,0,6,starts_conversation
2887,9,0,7,leaves_room
2888,9,0,8,starts_conversation
2889,9,0,9,leaves_room
2890,9,0,10,leaves_room
2891,9,0,11,gives_an_insult
2892,9,0,12,leaves_room
2893,9,0,13,starts_conversation
2894,9,0,14,starts_conversation
2895,9,0,15,starts_conversation
2896,9,0,16,gives_an_insult
2897,9,0,17,leaves_room
2898,9,0,18,starts_conversation
2899,9,0,19,gives_an_insult
2900,9,0,20,yawns
2901,9,0,21,starts_conversation
2902,9,0,22,stands_in_corner
2903,9,0,23,starts_conversation
2904,9,0,24,shows_interest
2905,9,0,25,starts_conversation
2906,9,0,26,leaves_room
2907,9,0,27,makes_smalltalk
2908,9,0,28,starts_conversation
2909,9,0,29,starts_conversation
2910,9,0,30,rants
2911,9,0,31,stands_in_corner
2912,9,1,32,yawns
2913,9,1,33,gives_an_insult
2914,9,1,34,stands_in_corner
2915,9,1,35,shows_interest
2916,9,1,36,shouts
2917,9,1,37,stands_in_corner
2918,9,1,38,supports
2919,9,1,39,leaves_room
2920,9,1,40,yawns
2921,9,1,41,yawns
2922,9,1,42,starts_conversation
2923,9,1,43,shows_interest
2924,9,1,44,starts_conversation
2925,9,1,45,rants
2926,9,1,46,makes_smalltalk
2927,9,1,47,brags
2928,9,1,48,gives_controversial_opinion
2929,9,1,49,leaves_conversation
2930,9,1,50,shows_interest
2931,9,1,51,yawns
2932,9,1,52,makes_smalltalk
2933,9,1,53,rants
2934,9,1,54,leaves_room
2935,9,1,55,yawns
2936,9,1,56,shares
2937,9,1,57,makes_deeptalk
2938,9,1,58,stands_in_corner
2939,9,1,59,brags
2940,9,1,60,makes_deeptalk
2941,9,1,61,brags
2942,9,1,62,jokes
2943,9,1,63,stands_in_corner
2944,9,2,64,yawns
2945,9,2,65,shows_concern
2946,9,2,66,leaves_room
2947,9,2,67,rants
2948,9,2,68,leaves_conversation
2949,9,2,69,laughs
2950,9,2,70,changes_the_topic
2951,9,2,71,stands_in_corner
2952,9,2,72,gives_an_insult
2953,9,2,73,shares
2954,9,2,74,jokes
2955,9,2,75,shouts
2956,9,2,76,stands_in_corner
2957,9,2,77,makes_smalltalk
2958,9,2,78,laughs
2959,9,2,79,jokes
2960,9,2,80,leaves_conversation
2961,9,2,81,leaves_room
2962,9,2,82,shows_interest
2963,9,2,83,makes_smalltalk
2964,9,2,84,makes_deeptalk
2965,9,2,85,yawns
2966,9,2,86,leaves_room
2967,9,2,87,changes_the_topic
2968,9,2,88,shows_concern
2969,9,2,89,jokes
2970,9,2,90,stands_in_corner
2971,9,2,91,gives_an_insult
2972,9,2,92,makes_smalltalk
2973,9,2,93,changes_the_topic
2974,9,2,94,shouts
2975,9,2,95,stands_in_corner
2976,9,3,96,shows_concern
2977,9,3,97,leaves_room
2978,9,3,98,starts_conversation
2979,9,3,99,shows_concern
2980,9,3,100,stands_in_corner
2981,9,3,101,leaves_conversation
2982,9,3,102,supports
2983,9,3,103,starts_conversation
2984,9,3,104,brags
2985,9,3,105,shows_concern
2986,9,3,106,leaves_room
2987,9,3,107,shows_interest
2988,9,3,108,leaves_room
2989,9,3,109,makes_smalltalk
2990,9,3,110,starts_conversation
2991,9,3,111,rants
2992,9,3,112,leaves_conversation
2993,9,3,113,starts_conversation
2994,9,3,114,shows_interest
2995,9,3,115,yawns
2996,9,3,116,brags
2997,9,3,117,brags
2998,9,3,118,shows_interest
2999,9,3,119,yawns
3000,9,3,120,shows_concern
3001,9,3,121,changes_the_topic
3002,9,3,122,starts_conversation
3003,9,3,123,makes_deeptalk
3004,9,3,124,gives_an_insult
3005,9,3,125,shows_interest
3006,9,3,126,supports
3007,9,3,127,starts_conversation
3008,9,4,128,yawns
3009,9,4,129,leaves_conversation
3010,9,4,130,starts_conversation
3011,9,4,131,rants
3012,9,4,132,makes_smalltalk
3013,9,4,133,starts_conversation
3014,9,4,134,supports
3015,9,4,135,shares
3016,9,4,136,leaves_conversation
3017,9,4,137,supports
3018,9,4,138,stands_in_corner
3019,9,4,139,shares
3020,9,4,140,starts_conversation
3021,9,4,141,gives_an_insult
3022,9,4,142,shares
3023,9,4,143,makes_deeptalk
3024,9,4,144,leaves_conversation
3025,9,4,145,makes_deeptalk
3026,9,4,146,changes_the_topic
3027,9,4,147,shouts
3028,9,4,148,makes_deeptalk
3029,9,4,149,brags
3030,9,4,150,laughs
3031,9,4,151,changes_the_topic
3032,9,4,152,shares
3033,9,4,153,yawns
3034,9,4,154,stands_in_corner
3035,9,4,155,makes_deeptalk
3036,9,4,156,makes_deeptalk
3037,9,4,157,makes_smalltalk
3038,9,4,158,supports
3039,9,4,159,jokes
3040,9,5,160,yawns
3041,9,5,161,makes_smalltalk
3042,9,5,162,leaves_room
3043,9,5,163,gives_controversial_opinion
3044,9,5,164,shows_concern
3045,9,5,165,shows_interest
3046,9,5,166,supports
3047,9,5,167,makes_smalltalk
3048,9,5,168,makes_smalltalk
3049,9,5,169,laughs
3050,9,5,170,leaves_room
3051,9,5,171,makes_smalltalk
3052,9,5,172,brags
3053,9,5,173,supports
3054,9,5,174,shouts
3055,9,5,175,laughs
3056,9,5,176,leaves_room
3057,9,5,177,gives_controversial_opinion
3058,9,5,178,jokes
3059,9,5,179,laughs
3060,9,5,180,yawns
3061,9,5,181,gives_controversial_opinion
3062,9,5,182,shows_interest
3063,9,5,183,shows_interest
3064,9,5,184,gives_an_insult
3065,9,5,185,supports
3066,9,5,186,stands_in_corner
3067,9,5,187,shouts
3068,9,5,188,shares
3069,9,5,189,shows_concern
3070,9,5,190,shares
3071,9,5,191,rants
3072,9,6,192,makes_deeptalk
3073,9,6,193,changes_the_topic
3074,9,6,194,starts_conversation
3075,9,6,195,yawns
3076,9,6,196,shouts
3077,9,6,197,yawns
3078,9,6,198,supports
3079,9,6,199,makes_deeptalk
3080,9,6,200,laughs
3081,9,6,201,brags
3082,9,6,202,leaves_room
3083,9,6,203,shows_interest
3084,9,6,204,shares
3085,9,6,205,rants
3086,9,6,206,shows_interest
3087,9,6,207,brags
3088,9,6,208,shares
3089,9,6,209,supports
3090,9,6,210,gives_controversial_opinion
3091,9,6,211,laughs
3092,9,6,212,makes_deeptalk
3093,9,6,213,laughs
3094,9,6,214,leaves_conversation
3095,9,6,215,laughs
3096,9,6,216,makes_smalltalk
3097,9,6,217,brags
3098,9,6,218,starts_conversation
3099,9,6,219,shares
3100,9,6,220,shares
3101,9,6,221,shows_interest
3102,9,6,222,leaves_conversation
3103,9,6,223,yawns
3104,9,7,224,yawns
3105,9,7,225,gives_controversial_opinion
3106,9,7,226,shouts
3107,9,7,227,starts_conversation
3108,9,7,228,changes_the_topic
3109,9,7,229,gives_an_insult
3110,9,7,230,supports
3111,9,7,231,shows_concern
3112,9,7,232,gives_an_insult
3113,9,7,233,shares
3114,9,7,234,starts_conversation
3115,9,7,235,brags
3116,9,7,236,leaves_conversation
3117,9,7,237,laughs
3118,9,7,238,stands_in_corner
3119,9,7,239,shouts
3120,9,7,240,makes_smalltalk
3121,9,7,241,changes_the_topic
3122,9,7,242,shows_interest
3123,9,7,243,shares
3124,9,7,244,shares
3125,9,7,245,jokes
3126,9,7,246,leaves_room
3127,9,7,247,leaves_conversation
3128,9,7,248,leaves_room
3129,9,7,249,gives_an_insult
3130,9,7,250,rants
3131,9,7,251,gives_controversial_opinion
3132,9,7,252,shares
3133,9,7,253,rants
3134,9,7,254,yawns
3135,9,7,255,changes_the_topic
3136,9,8,256,yawns
3137,9,8,257,brags
3138,9,8,258,shouts
3139,9,8,259,shows_concern
3140,9,8,260,shouts
3141,9,8,261,brags
3142,9,8,262,supports
3143,9,8,263,shows_concern
3144,9,8,264,stands_in_corner
3145,9,8,265,shouts
3146,9,8,266,shouts
3147,9,8,267,makes_deeptalk
3148,9,8,268,leaves_room
3149,9,8,269,shares
3150,9,8,270,leaves_room
3151,9,8,271,shows_concern
3152,9,8,272,gives_controversial_opinion
3153,9,8,273,gives_an_insult
3154,9,8,274,shows_interest
3155,9,8,275,gives_controversial_opinion
3156,9,8,276,makes_deeptalk
3157,9,8,277,shares
3158,9,8,278,starts_conversation
3159,9,8,279,starts_conversation
3160,9,8,280,stands_in_corner
3161,9,8,281,shows_concern
3162,9,8,282,makes_deeptalk
3163,9,8,283,gives_controversial_opinion
3164,9,8,284,jokes
3165,9,8,285,leaves_conversation
3166,9,8,286,rants
3167,9,8,287,gives_an_insult
3168,9,9,288,yawns
3169,9,9,289,yawns
3170,9,9,290,changes_the_topic
3171,9,9,291,shows_concern
3172,9,9,292,shares
3173,9,9,293,gives_controversial_opinion
3174,9,9,294,changes_the_topic
3175,9,9,295,laughs
3176,9,9,296,starts_conversation
3177,9,9,297,laughs
3178,9,9,298,shows_interest
3179,9,9,299,shares
3180,9,9,300,rants
3181,9,9,301,gives_controversial_opinion
3182,9,9,302,changes_the_topic
3183,9,9,303,brags
3184,9,9,304,shouts
3185,9,9,305,rants
3186,9,9,306,shows_interest
3187,9,9,307,jokes
3188,9,9,308,makes_deeptalk
3189,9,9,309,makes_deeptalk
3190,9,9,310,supports
3191,9,9,311,makes_deeptalk
3192,9,9,312,leaves_room
3193,9,9,313,supports
3194,9,9,314,shows_interest
3195,9,9,315,shouts
3196,9,9,316,gives_controversial_opinion
3197,9,9,317,stands_in_corner
3198,9,9,318,shows_interest
3199,9,9,319,shows_interest
