,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,_action_name
67336,-1.0,1.0,-1.0,-1.0,-1.0,shouts
67337,-1.0,1.0,-1.0,-1.0,1.0,starts_conversation
67338,-1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
67339,-1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
67340,-1.0,1.0,1.0,-1.0,-1.0,shares
67341,-1.0,1.0,1.0,-1.0,1.0,rants
67342,-1.0,1.0,1.0,1.0,-1.0,shouts
67343,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
67344,1.0,-1.0,-1.0,-1.0,-1.0,rants
67345,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
67346,1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
67347,1.0,-1.0,-1.0,1.0,1.0,shouts
67348,1.0,-1.0,1.0,-1.0,-1.0,gives_an_insult
67349,1.0,-1.0,1.0,-1.0,1.0,supports
67350,1.0,-1.0,1.0,1.0,-1.0,brags
67351,1.0,-1.0,1.0,1.0,1.0,shares
67352,1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
67353,1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
67354,1.0,1.0,-1.0,1.0,-1.0,shows_concern
67355,1.0,1.0,-1.0,1.0,1.0,laughs
67356,1.0,1.0,1.0,-1.0,-1.0,rants
67357,1.0,1.0,1.0,-1.0,1.0,leaves_room
67358,1.0,1.0,1.0,1.0,-1.0,rants
67359,1.0,1.0,1.0,1.0,1.0,supports
67360,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
67361,-1.0,-1.0,-1.0,-1.0,1.0,supports
67362,-1.0,-1.0,-1.0,1.0,-1.0,yawns
67363,-1.0,-1.0,-1.0,1.0,1.0,leaves_conversation
67364,-1.0,-1.0,1.0,-1.0,-1.0,jokes
67365,-1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
67366,-1.0,-1.0,1.0,1.0,-1.0,shows_concern
67367,-1.0,-1.0,1.0,1.0,1.0,shows_concern
67368,-1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
67369,-1.0,1.0,-1.0,-1.0,1.0,yawns
67370,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
67371,-1.0,1.0,-1.0,1.0,1.0,shows_concern
67372,-1.0,1.0,1.0,-1.0,-1.0,shows_concern
67373,-1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
67374,-1.0,1.0,1.0,1.0,-1.0,supports
67375,-1.0,1.0,1.0,1.0,1.0,supports
67376,1.0,-1.0,-1.0,-1.0,-1.0,rants
67377,1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
67378,1.0,-1.0,-1.0,1.0,-1.0,stands_in_corner
67379,1.0,-1.0,-1.0,1.0,1.0,shows_interest
67380,1.0,-1.0,1.0,-1.0,-1.0,makes_deeptalk
67381,1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
67382,1.0,-1.0,1.0,1.0,-1.0,shares
67383,1.0,-1.0,1.0,1.0,1.0,yawns
67384,1.0,1.0,-1.0,-1.0,-1.0,supports
67385,1.0,1.0,-1.0,-1.0,1.0,makes_smalltalk
67386,1.0,1.0,-1.0,1.0,-1.0,gives_controversial_opinion
67387,1.0,1.0,-1.0,1.0,1.0,supports
67388,1.0,1.0,1.0,-1.0,-1.0,shares
67389,1.0,1.0,1.0,-1.0,1.0,stands_in_corner
67390,1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
67391,1.0,1.0,1.0,1.0,1.0,makes_smalltalk
67392,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
67393,-1.0,-1.0,-1.0,-1.0,1.0,shows_concern
67394,-1.0,-1.0,-1.0,1.0,-1.0,yawns
67395,-1.0,-1.0,-1.0,1.0,1.0,leaves_room
67396,-1.0,-1.0,1.0,-1.0,-1.0,changes_the_topic
67397,-1.0,-1.0,1.0,-1.0,1.0,rants
67398,-1.0,-1.0,1.0,1.0,-1.0,jokes
67399,-1.0,-1.0,1.0,1.0,1.0,yawns
67400,-1.0,1.0,-1.0,-1.0,-1.0,laughs
67401,-1.0,1.0,-1.0,-1.0,1.0,jokes
67402,-1.0,1.0,-1.0,1.0,-1.0,yawns
67403,-1.0,1.0,-1.0,1.0,1.0,rants
67404,-1.0,1.0,1.0,-1.0,-1.0,brags
67405,-1.0,1.0,1.0,-1.0,1.0,shows_concern
67406,-1.0,1.0,1.0,1.0,-1.0,laughs
67407,-1.0,1.0,1.0,1.0,1.0,supports
67408,1.0,-1.0,-1.0,-1.0,-1.0,leaves_conversation
67409,1.0,-1.0,-1.0,-1.0,1.0,changes_the_topic
67410,1.0,-1.0,-1.0,1.0,-1.0,starts_conversation
67411,1.0,-1.0,-1.0,1.0,1.0,supports
67412,1.0,-1.0,1.0,-1.0,-1.0,shares
67413,1.0,-1.0,1.0,-1.0,1.0,leaves_room
67414,1.0,-1.0,1.0,1.0,-1.0,changes_the_topic
67415,1.0,-1.0,1.0,1.0,1.0,leaves_conversation
67416,1.0,1.0,-1.0,-1.0,-1.0,supports
67417,1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
67418,1.0,1.0,-1.0,1.0,-1.0,starts_conversation
67419,1.0,1.0,-1.0,1.0,1.0,shows_interest
67420,1.0,1.0,1.0,-1.0,-1.0,shows_concern
67421,1.0,1.0,1.0,-1.0,1.0,stands_in_corner
67422,1.0,1.0,1.0,1.0,-1.0,shouts
67423,1.0,1.0,1.0,1.0,1.0,shouts
67424,-1.0,-1.0,-1.0,-1.0,-1.0,starts_conversation
67425,-1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
67426,-1.0,-1.0,-1.0,1.0,-1.0,rants
67427,-1.0,-1.0,-1.0,1.0,1.0,starts_conversation
67428,-1.0,-1.0,1.0,-1.0,-1.0,shares
67429,-1.0,-1.0,1.0,-1.0,1.0,shouts
67430,-1.0,-1.0,1.0,1.0,-1.0,brags
67431,-1.0,-1.0,1.0,1.0,1.0,starts_conversation
67432,-1.0,1.0,-1.0,-1.0,-1.0,leaves_conversation
67433,-1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
67434,-1.0,1.0,-1.0,1.0,-1.0,leaves_room
67435,-1.0,1.0,-1.0,1.0,1.0,gives_controversial_opinion
67436,-1.0,1.0,1.0,-1.0,-1.0,laughs
67437,-1.0,1.0,1.0,-1.0,1.0,shows_concern
67438,-1.0,1.0,1.0,1.0,-1.0,brags
67439,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
67440,1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
67441,1.0,-1.0,-1.0,-1.0,1.0,jokes
67442,1.0,-1.0,-1.0,1.0,-1.0,jokes
67443,1.0,-1.0,-1.0,1.0,1.0,yawns
67444,1.0,-1.0,1.0,-1.0,-1.0,stands_in_corner
67445,1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
67446,1.0,-1.0,1.0,1.0,-1.0,shouts
67447,1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
67448,1.0,1.0,-1.0,-1.0,-1.0,gives_an_insult
67449,1.0,1.0,-1.0,-1.0,1.0,jokes
67450,1.0,1.0,-1.0,1.0,-1.0,yawns
67451,1.0,1.0,-1.0,1.0,1.0,makes_smalltalk
67452,1.0,1.0,1.0,-1.0,-1.0,rants
67453,1.0,1.0,1.0,-1.0,1.0,stands_in_corner
67454,1.0,1.0,1.0,1.0,-1.0,supports
67455,1.0,1.0,1.0,1.0,1.0,rants
67456,-1.0,-1.0,-1.0,-1.0,-1.0,laughs
67457,-1.0,-1.0,-1.0,-1.0,1.0,yawns
67458,-1.0,-1.0,-1.0,1.0,-1.0,supports
67459,-1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
67460,-1.0,-1.0,1.0,-1.0,-1.0,shows_concern
67461,-1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
67462,-1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
67463,-1.0,-1.0,1.0,1.0,1.0,shares
67464,-1.0,1.0,-1.0,-1.0,-1.0,stands_in_corner
67465,-1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
67466,-1.0,1.0,-1.0,1.0,-1.0,starts_conversation
67467,-1.0,1.0,-1.0,1.0,1.0,shows_concern
67468,-1.0,1.0,1.0,-1.0,-1.0,supports
67469,-1.0,1.0,1.0,-1.0,1.0,shares
67470,-1.0,1.0,1.0,1.0,-1.0,jokes
67471,-1.0,1.0,1.0,1.0,1.0,shares
67472,1.0,-1.0,-1.0,-1.0,-1.0,rants
67473,1.0,-1.0,-1.0,-1.0,1.0,gives_controversial_opinion
67474,1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
67475,1.0,-1.0,-1.0,1.0,1.0,shows_interest
67476,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
67477,1.0,-1.0,1.0,-1.0,1.0,supports
67478,1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
67479,1.0,-1.0,1.0,1.0,1.0,shows_concern
67480,1.0,1.0,-1.0,-1.0,-1.0,rants
67481,1.0,1.0,-1.0,-1.0,1.0,rants
67482,1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
67483,1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
67484,1.0,1.0,1.0,-1.0,-1.0,shares
67485,1.0,1.0,1.0,-1.0,1.0,stands_in_corner
67486,1.0,1.0,1.0,1.0,-1.0,shows_interest
67487,1.0,1.0,1.0,1.0,1.0,starts_conversation
67488,-1.0,-1.0,-1.0,-1.0,-1.0,shouts
67489,-1.0,-1.0,-1.0,-1.0,1.0,yawns
67490,-1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
67491,-1.0,-1.0,-1.0,1.0,1.0,leaves_conversation
67492,-1.0,-1.0,1.0,-1.0,-1.0,changes_the_topic
67493,-1.0,-1.0,1.0,-1.0,1.0,starts_conversation
67494,-1.0,-1.0,1.0,1.0,-1.0,jokes
67495,-1.0,-1.0,1.0,1.0,1.0,jokes
67496,-1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
67497,-1.0,1.0,-1.0,-1.0,1.0,starts_conversation
67498,-1.0,1.0,-1.0,1.0,-1.0,makes_smalltalk
67499,-1.0,1.0,-1.0,1.0,1.0,shouts
67500,-1.0,1.0,1.0,-1.0,-1.0,gives_an_insult
67501,-1.0,1.0,1.0,-1.0,1.0,shows_interest
67502,-1.0,1.0,1.0,1.0,-1.0,leaves_conversation
67503,-1.0,1.0,1.0,1.0,1.0,supports
67504,1.0,-1.0,-1.0,-1.0,-1.0,shares
67505,1.0,-1.0,-1.0,-1.0,1.0,supports
67506,1.0,-1.0,-1.0,1.0,-1.0,shouts
67507,1.0,-1.0,-1.0,1.0,1.0,leaves_conversation
67508,1.0,-1.0,1.0,-1.0,-1.0,starts_conversation
67509,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
67510,1.0,-1.0,1.0,1.0,-1.0,supports
67511,1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
67512,1.0,1.0,-1.0,-1.0,-1.0,rants
67513,1.0,1.0,-1.0,-1.0,1.0,gives_an_insult
67514,1.0,1.0,-1.0,1.0,-1.0,shows_concern
67515,1.0,1.0,-1.0,1.0,1.0,gives_controversial_opinion
67516,1.0,1.0,1.0,-1.0,-1.0,gives_an_insult
67517,1.0,1.0,1.0,-1.0,1.0,shows_concern
67518,1.0,1.0,1.0,1.0,-1.0,brags
67519,1.0,1.0,1.0,1.0,1.0,makes_deeptalk
67520,-1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
67521,-1.0,-1.0,-1.0,-1.0,1.0,jokes
67522,-1.0,-1.0,-1.0,1.0,-1.0,leaves_room
67523,-1.0,-1.0,-1.0,1.0,1.0,laughs
67524,-1.0,-1.0,1.0,-1.0,-1.0,jokes
67525,-1.0,-1.0,1.0,-1.0,1.0,shares
67526,-1.0,-1.0,1.0,1.0,-1.0,shares
67527,-1.0,-1.0,1.0,1.0,1.0,gives_controversial_opinion
67528,-1.0,1.0,-1.0,-1.0,-1.0,shouts
67529,-1.0,1.0,-1.0,-1.0,1.0,shows_interest
67530,-1.0,1.0,-1.0,1.0,-1.0,supports
67531,-1.0,1.0,-1.0,1.0,1.0,shows_concern
67532,-1.0,1.0,1.0,-1.0,-1.0,rants
67533,-1.0,1.0,1.0,-1.0,1.0,supports
67534,-1.0,1.0,1.0,1.0,-1.0,starts_conversation
67535,-1.0,1.0,1.0,1.0,1.0,jokes
67536,1.0,-1.0,-1.0,-1.0,-1.0,changes_the_topic
67537,1.0,-1.0,-1.0,-1.0,1.0,changes_the_topic
67538,1.0,-1.0,-1.0,1.0,-1.0,rants
67539,1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
67540,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
67541,1.0,-1.0,1.0,-1.0,1.0,yawns
67542,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
67543,1.0,-1.0,1.0,1.0,1.0,makes_deeptalk
67544,1.0,1.0,-1.0,-1.0,-1.0,shows_interest
67545,1.0,1.0,-1.0,-1.0,1.0,brags
67546,1.0,1.0,-1.0,1.0,-1.0,laughs
67547,1.0,1.0,-1.0,1.0,1.0,leaves_conversation
67548,1.0,1.0,1.0,-1.0,-1.0,jokes
67549,1.0,1.0,1.0,-1.0,1.0,shares
67550,1.0,1.0,1.0,1.0,-1.0,shows_interest
67551,1.0,1.0,1.0,1.0,1.0,yawns
67552,-1.0,-1.0,-1.0,-1.0,-1.0,makes_smalltalk
67553,-1.0,-1.0,-1.0,-1.0,1.0,laughs
67554,-1.0,-1.0,-1.0,1.0,-1.0,leaves_room
67555,-1.0,-1.0,-1.0,1.0,1.0,makes_smalltalk
67556,-1.0,-1.0,1.0,-1.0,-1.0,leaves_room
67557,-1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
67558,-1.0,-1.0,1.0,1.0,-1.0,gives_an_insult
67559,-1.0,-1.0,1.0,1.0,1.0,shows_concern
67560,-1.0,1.0,-1.0,-1.0,-1.0,leaves_conversation
67561,-1.0,1.0,-1.0,-1.0,1.0,shouts
67562,-1.0,1.0,-1.0,1.0,-1.0,shows_interest
67563,-1.0,1.0,-1.0,1.0,1.0,shows_interest
67564,-1.0,1.0,1.0,-1.0,-1.0,shows_interest
67565,-1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
67566,-1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
67567,-1.0,1.0,1.0,1.0,1.0,shouts
67568,1.0,-1.0,-1.0,-1.0,-1.0,makes_deeptalk
67569,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
67570,1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
67571,1.0,-1.0,-1.0,1.0,1.0,starts_conversation
67572,1.0,-1.0,1.0,-1.0,-1.0,shares
67573,1.0,-1.0,1.0,-1.0,1.0,yawns
67574,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
67575,1.0,-1.0,1.0,1.0,1.0,rants
67576,1.0,1.0,-1.0,-1.0,-1.0,yawns
67577,1.0,1.0,-1.0,-1.0,1.0,changes_the_topic
67578,1.0,1.0,-1.0,1.0,-1.0,brags
67579,1.0,1.0,-1.0,1.0,1.0,leaves_room
67580,1.0,1.0,1.0,-1.0,-1.0,yawns
67581,1.0,1.0,1.0,-1.0,1.0,shares
67582,1.0,1.0,1.0,1.0,-1.0,shares
67583,1.0,1.0,1.0,1.0,1.0,starts_conversation
67584,-1.0,-1.0,-1.0,-1.0,-1.0,makes_smalltalk
67585,-1.0,-1.0,-1.0,-1.0,1.0,supports
67586,-1.0,-1.0,-1.0,1.0,-1.0,starts_conversation
67587,-1.0,-1.0,-1.0,1.0,1.0,shows_interest
67588,-1.0,-1.0,1.0,-1.0,-1.0,laughs
67589,-1.0,-1.0,1.0,-1.0,1.0,rants
67590,-1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
67591,-1.0,-1.0,1.0,1.0,1.0,laughs
67592,-1.0,1.0,-1.0,-1.0,-1.0,leaves_room
67593,-1.0,1.0,-1.0,-1.0,1.0,jokes
67594,-1.0,1.0,-1.0,1.0,-1.0,rants
67595,-1.0,1.0,-1.0,1.0,1.0,shows_concern
67596,-1.0,1.0,1.0,-1.0,-1.0,jokes
67597,-1.0,1.0,1.0,-1.0,1.0,rants
67598,-1.0,1.0,1.0,1.0,-1.0,gives_an_insult
67599,-1.0,1.0,1.0,1.0,1.0,supports
67600,1.0,-1.0,-1.0,-1.0,-1.0,brags
67601,1.0,-1.0,-1.0,-1.0,1.0,rants
67602,1.0,-1.0,-1.0,1.0,-1.0,brags
67603,1.0,-1.0,-1.0,1.0,1.0,laughs
67604,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
67605,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
67606,1.0,-1.0,1.0,1.0,-1.0,shares
67607,1.0,-1.0,1.0,1.0,1.0,shows_interest
67608,1.0,1.0,-1.0,-1.0,-1.0,shares
67609,1.0,1.0,-1.0,-1.0,1.0,supports
67610,1.0,1.0,-1.0,1.0,-1.0,gives_an_insult
67611,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
67612,1.0,1.0,1.0,-1.0,-1.0,shows_concern
67613,1.0,1.0,1.0,-1.0,1.0,gives_an_insult
67614,1.0,1.0,1.0,1.0,-1.0,jokes
67615,1.0,1.0,1.0,1.0,1.0,jokes
67616,-1.0,-1.0,-1.0,-1.0,-1.0,supports
67617,-1.0,-1.0,-1.0,-1.0,1.0,supports
67618,-1.0,-1.0,-1.0,1.0,-1.0,shouts
67619,-1.0,-1.0,-1.0,1.0,1.0,gives_controversial_opinion
67620,-1.0,-1.0,1.0,-1.0,-1.0,changes_the_topic
67621,-1.0,-1.0,1.0,-1.0,1.0,makes_deeptalk
67622,-1.0,-1.0,1.0,1.0,-1.0,rants
67623,-1.0,-1.0,1.0,1.0,1.0,changes_the_topic
67624,-1.0,1.0,-1.0,-1.0,-1.0,leaves_room
67625,-1.0,1.0,-1.0,-1.0,1.0,shows_interest
67626,-1.0,1.0,-1.0,1.0,-1.0,jokes
67627,-1.0,1.0,-1.0,1.0,1.0,leaves_conversation
67628,-1.0,1.0,1.0,-1.0,-1.0,laughs
67629,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
67630,-1.0,1.0,1.0,1.0,-1.0,jokes
67631,-1.0,1.0,1.0,1.0,1.0,makes_smalltalk
67632,1.0,-1.0,-1.0,-1.0,-1.0,rants
67633,1.0,-1.0,-1.0,-1.0,1.0,brags
67634,1.0,-1.0,-1.0,1.0,-1.0,rants
67635,1.0,-1.0,-1.0,1.0,1.0,brags
67636,1.0,-1.0,1.0,-1.0,-1.0,gives_an_insult
67637,1.0,-1.0,1.0,-1.0,1.0,yawns
67638,1.0,-1.0,1.0,1.0,-1.0,jokes
67639,1.0,-1.0,1.0,1.0,1.0,changes_the_topic
67640,1.0,1.0,-1.0,-1.0,-1.0,gives_an_insult
67641,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
67642,1.0,1.0,-1.0,1.0,-1.0,jokes
67643,1.0,1.0,-1.0,1.0,1.0,gives_an_insult
67644,1.0,1.0,1.0,-1.0,-1.0,leaves_room
67645,1.0,1.0,1.0,-1.0,1.0,supports
67646,1.0,1.0,1.0,1.0,-1.0,shouts
67647,1.0,1.0,1.0,1.0,1.0,shouts
67648,-1.0,-1.0,-1.0,-1.0,-1.0,changes_the_topic
67649,-1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
67650,-1.0,-1.0,-1.0,1.0,-1.0,leaves_conversation
67651,-1.0,-1.0,-1.0,1.0,1.0,shows_concern
67652,-1.0,-1.0,1.0,-1.0,-1.0,gives_an_insult
67653,-1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
67654,-1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
67655,-1.0,-1.0,1.0,1.0,1.0,laughs
67656,-1.0,1.0,-1.0,-1.0,-1.0,starts_conversation
67657,-1.0,1.0,-1.0,-1.0,1.0,changes_the_topic
67658,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
67659,-1.0,1.0,-1.0,1.0,1.0,starts_conversation
67660,-1.0,1.0,1.0,-1.0,-1.0,shows_interest
67661,-1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
67662,-1.0,1.0,1.0,1.0,-1.0,laughs
67663,-1.0,1.0,1.0,1.0,1.0,rants
67664,1.0,-1.0,-1.0,-1.0,-1.0,leaves_conversation
67665,1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
67666,1.0,-1.0,-1.0,1.0,-1.0,shouts
67667,1.0,-1.0,-1.0,1.0,1.0,gives_an_insult
67668,1.0,-1.0,1.0,-1.0,-1.0,brags
67669,1.0,-1.0,1.0,-1.0,1.0,shows_interest
67670,1.0,-1.0,1.0,1.0,-1.0,jokes
67671,1.0,-1.0,1.0,1.0,1.0,yawns
67672,1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
67673,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
67674,1.0,1.0,-1.0,1.0,-1.0,gives_an_insult
67675,1.0,1.0,-1.0,1.0,1.0,supports
67676,1.0,1.0,1.0,-1.0,-1.0,starts_conversation
67677,1.0,1.0,1.0,-1.0,1.0,changes_the_topic
67678,1.0,1.0,1.0,1.0,-1.0,shouts
67679,1.0,1.0,1.0,1.0,1.0,shows_interest
67680,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
67681,-1.0,-1.0,-1.0,-1.0,1.0,rants
67682,-1.0,-1.0,-1.0,1.0,-1.0,leaves_room
67683,-1.0,-1.0,-1.0,1.0,1.0,makes_deeptalk
67684,-1.0,-1.0,1.0,-1.0,-1.0,shows_concern
67685,-1.0,-1.0,1.0,-1.0,1.0,starts_conversation
67686,-1.0,-1.0,1.0,1.0,-1.0,rants
67687,-1.0,-1.0,1.0,1.0,1.0,gives_an_insult
67688,-1.0,1.0,-1.0,-1.0,-1.0,shares
67689,-1.0,1.0,-1.0,-1.0,1.0,rants
67690,-1.0,1.0,-1.0,1.0,-1.0,shares
67691,-1.0,1.0,-1.0,1.0,1.0,shares
67692,-1.0,1.0,1.0,-1.0,-1.0,leaves_room
67693,-1.0,1.0,1.0,-1.0,1.0,shares
67694,-1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
67695,-1.0,1.0,1.0,1.0,1.0,shows_concern
67696,1.0,-1.0,-1.0,-1.0,-1.0,supports
67697,1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
67698,1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
67699,1.0,-1.0,-1.0,1.0,1.0,laughs
67700,1.0,-1.0,1.0,-1.0,-1.0,yawns
67701,1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
67702,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
67703,1.0,-1.0,1.0,1.0,1.0,laughs
67704,1.0,1.0,-1.0,-1.0,-1.0,brags
67705,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
67706,1.0,1.0,-1.0,1.0,-1.0,gives_controversial_opinion
67707,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
67708,1.0,1.0,1.0,-1.0,-1.0,yawns
67709,1.0,1.0,1.0,-1.0,1.0,laughs
67710,1.0,1.0,1.0,1.0,-1.0,jokes
67711,1.0,1.0,1.0,1.0,1.0,shows_concern
67712,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
67713,-1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
67714,-1.0,-1.0,-1.0,1.0,-1.0,supports
67715,-1.0,-1.0,-1.0,1.0,1.0,supports
67716,-1.0,-1.0,1.0,-1.0,-1.0,rants
67717,-1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
67718,-1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
67719,-1.0,-1.0,1.0,1.0,1.0,leaves_room
67720,-1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
67721,-1.0,1.0,-1.0,-1.0,1.0,changes_the_topic
67722,-1.0,1.0,-1.0,1.0,-1.0,rants
67723,-1.0,1.0,-1.0,1.0,1.0,rants
67724,-1.0,1.0,1.0,-1.0,-1.0,starts_conversation
67725,-1.0,1.0,1.0,-1.0,1.0,gives_an_insult
67726,-1.0,1.0,1.0,1.0,-1.0,leaves_conversation
67727,-1.0,1.0,1.0,1.0,1.0,supports
67728,1.0,-1.0,-1.0,-1.0,-1.0,gives_an_insult
67729,1.0,-1.0,-1.0,-1.0,1.0,yawns
67730,1.0,-1.0,-1.0,1.0,-1.0,supports
67731,1.0,-1.0,-1.0,1.0,1.0,shouts
67732,1.0,-1.0,1.0,-1.0,-1.0,changes_the_topic
67733,1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
67734,1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
67735,1.0,-1.0,1.0,1.0,1.0,brags
67736,1.0,1.0,-1.0,-1.0,-1.0,rants
67737,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
67738,1.0,1.0,-1.0,1.0,-1.0,makes_smalltalk
67739,1.0,1.0,-1.0,1.0,1.0,rants
67740,1.0,1.0,1.0,-1.0,-1.0,shares
67741,1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
67742,1.0,1.0,1.0,1.0,-1.0,shows_concern
67743,1.0,1.0,1.0,1.0,1.0,shows_concern
67744,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
67745,-1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
67746,-1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
67747,-1.0,-1.0,-1.0,1.0,1.0,shows_interest
67748,-1.0,-1.0,1.0,-1.0,-1.0,shows_concern
67749,-1.0,-1.0,1.0,-1.0,1.0,yawns
67750,-1.0,-1.0,1.0,1.0,-1.0,laughs
67751,-1.0,-1.0,1.0,1.0,1.0,leaves_room
67752,-1.0,1.0,-1.0,-1.0,-1.0,brags
67753,-1.0,1.0,-1.0,-1.0,1.0,gives_an_insult
67754,-1.0,1.0,-1.0,1.0,-1.0,shows_concern
67755,-1.0,1.0,-1.0,1.0,1.0,jokes
67756,-1.0,1.0,1.0,-1.0,-1.0,starts_conversation
67757,-1.0,1.0,1.0,-1.0,1.0,changes_the_topic
67758,-1.0,1.0,1.0,1.0,-1.0,stands_in_corner
67759,-1.0,1.0,1.0,1.0,1.0,rants
67760,1.0,-1.0,-1.0,-1.0,-1.0,shares
67761,1.0,-1.0,-1.0,-1.0,1.0,brags
67762,1.0,-1.0,-1.0,1.0,-1.0,shows_concern
67763,1.0,-1.0,-1.0,1.0,1.0,shows_concern
67764,1.0,-1.0,1.0,-1.0,-1.0,makes_deeptalk
67765,1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
67766,1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
67767,1.0,-1.0,1.0,1.0,1.0,supports
67768,1.0,1.0,-1.0,-1.0,-1.0,shows_interest
67769,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
67770,1.0,1.0,-1.0,1.0,-1.0,rants
67771,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
67772,1.0,1.0,1.0,-1.0,-1.0,shares
67773,1.0,1.0,1.0,-1.0,1.0,shows_concern
67774,1.0,1.0,1.0,1.0,-1.0,supports
67775,1.0,1.0,1.0,1.0,1.0,shares
67776,-1.0,-1.0,-1.0,-1.0,-1.0,starts_conversation
67777,-1.0,-1.0,-1.0,-1.0,1.0,shows_interest
67778,-1.0,-1.0,-1.0,1.0,-1.0,leaves_conversation
67779,-1.0,-1.0,-1.0,1.0,1.0,shows_interest
67780,-1.0,-1.0,1.0,-1.0,-1.0,changes_the_topic
